batch,state,t,mu0,qN,qXG,qXF,betaG0,betaF0,qEG,qEF
25150,E,30.0,104.17962644730487,-616.8530698613275,0.11348851723962042,-0.08254012388463053,26.89687788506288,14.201994358102597,0.17695477119020306,-0.06722857961605155
25150,E,48.0,168.20291397385049,-1482.9445768236683,0.16676310175000736,-0.2512175092646373,46.55404997637887,26.781164785422014,0.2949534473155188,-0.30396008398807206
25150,E,54.0,185.55320981497528,-1716.5295946032893,0.10708115948738722,-0.31991977389063886,51.869570072690486,30.83214863570835,0.10393678921236832,-0.4432449859353356
25150,E,72.0,224.87209256228047,-2244.9196258151883,-0.2854635606166187,-0.541965146296403,64.64289534073089,41.898506901509094,-1.5889873825412908,-1.0316703309992605
25150,E,102.0,243.89613284826967,-2524.0649067360237,-2.695188486088171,-1.2277098590895068,81.6712811811762,62.31293007410215,-15.189860273454714,-3.6286770376087922
25150,E,120.0,220.75535873590053,-2267.3412386464925,-5.243573142890668,-1.9251739398437862,89.61076439294581,74.88522806551,-29.41542051363466,-6.888846258884259
25150,E,126.0,208.77297309334242,-2134.9024117258623,-6.162110343182888,-2.2365792987166238,91.983263226377,79.20832746013548,-34.49366534612505,-8.524554636454535
25150,E,144.0,168.17628463647267,-1689.7617906319085,-8.553627075476562,-3.429014384690016,98.16533945387414,91.7775630406824,-48.98798923022015,-15.486259736453652
25150,E,150.0,153.82441212593167,-1531.4607594939173,-9.195338451691546,-3.92975224889911,100.03948990423594,95.69317605299915,-53.468946931777424,-18.590256065897524
25150,E,168.0,109.02323639190185,-1036.1615211778822,-10.855580804792547,-5.8108600914299045,106.03573315569838,106.6701041215664,-66.0155268216119,-30.150598610550364
25150,E,174.0,94.30621170741037,-875.454632364119,-11.357743259180879,-6.517302947523118,108.22113530309505,109.9908685479425,-69.80433329692119,-34.36011244143626
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,9.47465356717802,-1.364387031580698,0.0,0.0,-1.4051119850126968e-15,0.0,1.029246268649105e-15,-1.0731125446556513e-15
25170,X,18.0,20.11256424656192,-8.371850117752023,-4.440892098500626e-13,0.0,0.0,0.0,0.0,-4.292450178622605e-15
25170,X,36.0,21.633651456749995,-256.51875186701955,8.881784197001252e-13,8.881784197001252e-13,2.8102239700253936e-14,-1.623134834585881e-13,-1.8114734328224249e-13,-1.4315321345706387e-11
25170,X,42.0,40.989793331310544,-371.51615252746956,1.3367085216486885e-09,5.071498776487715e-10,1.5866524534763373e-11,-9.291287545979465e-11,-8.942914979038345e-11,-2.712957286394845e-10
25170,X,60.0,36.823834569626136,-443.98607118063063,8.881784197001252e-13,0.0,5.620447940050787e-15,-4.637528098816803e-14,-4.11698507459642e-14,-1.1160370464418773e-13
25170,X,66.0,36.823350610841146,-443.9872444738842,0.0,0.0,0.0,0.0,-4.11698507459642e-15,-8.58490035724521e-15
25170,X,84.0,36.8233382409042,-443.98726796260036,0.0,0.0,-5.620447940050787e-15,-7.729213498028006e-15,-4.11698507459642e-15,-8.204838233529607e-09
25170,X,108.0,36.823338240904185,-443.98726796260036,0.0,8.881784197001252e-13,0.0,0.0,0.0,-8.3492105028374e-09
25170,X,114.0,36.82333824090417,-443.9872679626002,8.881784197001252e-13,0.0,0.0,0.0,-4.11698507459642e-15,-8.349214795287578e-09
25170,X,138.0,36.39683662858475,-438.75752665564903,0.0,0.0,-0.1396922371883564,-7.729213498028006e-15,-5.303657441924958e-08,-8.349214795287578e-09
25170,X,156.0,34.928849440382905,-420.7540054749178,0.0020641121691866715,0.00041957247276513954,-0.6380909128297665,-0.6140649699307523,0.2063645814769108,0.09718736071880094
25170,X,162.0,34.412147968108904,-414.4171017697271,0.007222090517622348,0.0014629002826893611,-0.8193154731126042,-0.8383687943007173,0.31989177372363825,0.10075224036333366
