batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,iG
25150,E,150.0,218.22783204177847,-1727.9713753924332,59.87110279930886,88.3569033467518,-50.761400181761736,-9.206489639454645,-167.1035343313776
25150,E,168.0,196.37589710236068,-1614.60241937455,59.7725615635961,96.71421506901551,-51.22101632768752,-14.984658343999868,-138.7141363145833
25150,E,174.0,185.5044756109397,-1536.9172339051877,59.953493706952514,99.32019033105746,-51.45299382185154,-17.491690434277515,-128.21957740206216
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,2.8583350614448473,-0.11976243476778564,7.397749694292763e-16,2.2490253607791167e-15,0.0,0.0,4.6921273635513087e-14
25170,X,18.0,5.1294482788926,-0.3712709343519095,0.0,4.4980507215582335e-15,0.0,0.0,4.6921273635513087e-14
25170,X,36.0,16.997654539516297,-4.913021647873451,2.959099877717105e-15,1.34941521646747e-13,-1.2657520759663263e-15,-2.3199899991706236e-15,5.63055283626157e-13
25170,X,42.0,23.979777605283047,-6.897921860198223,3.846829841032237e-14,1.4528703830633094e-12,0.0,0.0,5.442867741719518e-12
25170,X,60.0,55.09942882532443,-30.795529282640945,2.0713699144019736e-14,4.5520273302169324e-12,0.0,0.0,1.4076382090653927e-11
25170,X,66.0,62.64255700541061,-86.08755134356899,-7.871205674727499e-13,7.99753418293054e-12,8.100813286184489e-14,3.247985998838873e-14,6.944348498055937e-12
25170,X,84.0,36.72691531309632,-402.0549995327166,-8.877299633151315e-14,9.26598448640996e-13,1.012601660773061e-14,2.3199899991706236e-14,6.756663403513885e-12
25170,X,108.0,36.567369872793236,-402.93371127719075,2.6631898899453945e-14,7.196881154493174e-14,-2.5315041519326527e-15,0.0,1.8768509454205235e-13
25170,X,114.0,36.56736685014362,-402.9337222907403,1.775459926630263e-14,5.559804799060323e-08,0.0,-5.607081749435517e-09,1.1599372395267228e-06
25170,X,138.0,35.000211047511065,-390.1314055348385,-0.22081410239644927,-0.3143340222494364,0.15394868478484816,0.00031795409869326164,2.1337288692165606
25170,X,156.0,33.61296906341576,-383.49614059170034,-0.48719619592634195,-0.5087214311441358,0.3808780051572206,0.003039802885411291,2.4522497829415175
25170,X,162.0,33.36893030457843,-381.20529954972346,-0.5782615550031568,-0.5426047669915424,0.4304549209823121,0.0042775542950283406,2.5574712253940803
25170,X,180.0,32.57145349284097,-373.5933700127418,-0.6636856361847213,-0.6609255405812587,0.5038067123964224,0.00962934406934959,2.8835585350130213
25170,X,186.0,32.31607910377105,-371.1219745234787,-0.6902695641613456,-0.700974696335101,0.5268728102370394,0.011843557107759969,2.981623856556201
25170,X,204.0,31.41715839013281,-362.31715934710104,-0.7816364223296431,-0.8493735362171024,0.6064758167663894,0.02213700957877735,3.3035060112911196
25170,X,210.0,31.111279984166483,-359.2873490255939,-0.8122297051297857,-0.9024867608526841,0.6331943618414996,0.026712392767303177,3.4052762175456426
25170,X,252.0,28.83823006558998,-336.2776999343037,-1.04504563759626,-1.3499523590864757,0.8370144280478483,0.09044931190334514,4.0427133798438595
25170,X,324.0,26.056810663044242,-306.4607646397504,-1.4758527275853754,-2.2512202195064512,1.2155154308318374,0.41411257892610065,4.334165270547851
25170,X,330.0,25.87831920202829,-304.4245611609761,-1.517750800646274,-2.3378334259774034,1.2524536979601073,0.4568892970324904,4.319500289106831
25170,X,348.0,25.420382502131865,-299.1153824857863,-1.6299680316805976,-2.568966293502396,1.351471037637209,0.576024695084708,4.273017161100874
25170,X,354.0,25.263381143134605,-297.27049045767643,-1.6692008094218522,-2.6496037066661517,1.3861055629300076,0.6189347025046477,4.255687921901987
25170,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,N,12.0,-0.04891345040226168,-2.3128064120488587,0.0,2.811281700973896e-16,1.582190094957908e-16,1.4499937494816398e-16,0.0
25170,N,18.0,-0.11694656855710346,-3.8165490761363023,-9.247187117865953e-17,-2.811281700973896e-16,7.91095047478954e-17,2.8999874989632796e-16,-5.865159204439136e-15
25170,N,36.0,-0.6104747817669696,-9.859345255900205,-2.774156135359786e-16,-1.2088511314187752e-14,0.0,1.4499937494816398e-16,-5.2786432839952227e-14
25170,N,42.0,-0.9556588129215918,-12.870879953686323,-3.5139311047890622e-15,-1.3325475262616266e-13,1.582190094957908e-16,0.0,-4.926733731728875e-13
25170,N,60.0,-2.621754445407399,-23.519398488875257,-1.572021810037212e-15,-4.169130762544288e-13,-1.582190094957908e-16,0.0,-1.3137956617943665e-12
25170,N,66.0,-2.8502439576150405,-23.712731460945882,7.226676732612243e-14,-7.326200112737973e-13,-7.475848198676116e-15,-2.8999874989632795e-15,-6.187742960683288e-13
25170,N,84.0,-0.016290242446029387,-0.07164606169067159,8.605640935423578e-15,-8.359712647716075e-14,-7.9049631831704365e-16,-1.672342644513236e-15,-6.375239041305667e-13
25170,N,108.0,-3.302248409773354e-07,-7.592749368153323e-07,-2.275873014120824e-15,-5.697435114433783e-15,-1.9720728413947804e-17,-1.3362001769822975e-19,2.9897823032439376e-16
25170,N,114.0,-2.2091547512933578e-08,1.4937099708150359e-07,-1.4091875996278288e-15,-5.096645009440931e-09,-1.9720728708653675e-17,5.139982006099638e-10,-1.0633087059238343e-07
25170,N,138.0,-3.6388461749695703e-13,2.0695679347448124e-07,-2.0873758335594174e-17,-5.412583074300143e-09,-1.9720728413947804e-17,6.375268467449983e-10,-1.1292234493004763e-07
25170,N,156.0,3.4173960341718005e-12,2.0695755127541494e-07,-1.105933808334404e-15,-7.72133777733936e-11,-1.9720728413947804e-17,1.8250607389360085e-12,-3.9492243089854824e-10
25170,N,162.0,3.939409828184858e-12,2.0695754990007497e-07,3.5555319843022636e-14,-7.721502795947522e-11,-1.9720728119241933e-17,1.8250607389360105e-12,-3.9492388916830306e-10
25170,N,180.0,3.5513686989778504e-12,2.069575511570013e-07,2.7817321384266694e-14,-4.659239889854462e-12,-1.9720728413947804e-17,-5.415941064075004e-13,-2.4074728339489302e-11
25170,N,186.0,3.822825370625274e-12,2.0695754996442414e-07,2.943457505935491e-14,-4.6598663283352556e-12,-1.9720728119241933e-17,-5.41594106407416e-13,-2.4074809437547064e-11
25170,N,204.0,3.2900819212500094e-12,1.2757160691971787e-08,2.6590686246052986e-14,-2.9143863965664847e-13,-5.246247897930107e-12,-5.755725686050926e-13,-1.5273493022460883e-12
25170,N,210.0,3.707814513536774e-12,1.2757160656332106e-08,2.9230771329994374e-14,-2.939096703251735e-13,-5.246247897930089e-12,-5.755725686050589e-13,-1.5315040305898561e-12
25170,N,234.0,3.790052254555032e-12,1.2757159096274854e-08,2.897216132864e-14,-4.963480930141477e-15,-2.136384551636156e-12,-2.438900236834248e-15,-1.0655173724974861e-14
25170,N,252.0,3.2404573598934685e-12,1.2757160183681624e-08,2.6115038508315983e-14,-3.0647719446581522e-15,-2.13638455163623e-12,-3.1410760507790746e-18,-4.117910537726009e-15
