fit,medium,batch,state,n,sse,wsse,rmse,weighted_rmse,mean_bias
natural_reduced11,natural,LAB006,Xd,14,0.27271116000000006,65.59332210407757,0.13956850852333624,2.164540896621821,-0.03724285714285715
natural_reduced11,natural,LAB006,N,15,0.018426032956909894,127.88956506278112,0.035048569116689,2.919926540888556,-0.02891711048353401
natural_reduced11,natural,LAB006,G,15,2018.944090235043,323.03105443760694,11.601563372336342,4.640625348934537,9.985528411989842
natural_reduced11,natural,LAB006,F,15,1092.1944739454689,174.751115831275,8.533051325856299,3.413220530342519,6.904895359371758
natural_reduced11,natural,LAB006,E,5,615.4911017963093,152.95557567140108,11.094963738528481,5.530923533577392,-8.679698967075325
natural_reduced11,natural,LAB006,Gly,15,6.938499501838778,56.6408122599084,0.6801225135634892,1.9432071816099696,-0.3148772723485154
natural_reduced11,natural,LAB007,X,13,1.67779491248383,153.47788330012378,0.35925081365828637,3.4359847239308916,-0.17459465578773564
natural_reduced11,natural,LAB007,Xd,13,0.07997623486260319,22.215620795167553,0.07843480137256734,1.307246689542789,-0.029256384227327684
natural_reduced11,natural,LAB007,N,13,0.04941537632037055,259.4750051072439,0.061653733008429086,4.467618580125244,-0.03964584369395778
natural_reduced11,natural,LAB007,G,13,279.5486336182952,44.727781378927226,4.637212637734134,1.8548850550936538,1.035068189950106
natural_reduced11,natural,LAB007,F,13,632.8082043753316,101.24931270005303,6.976930140306538,2.790772056122615,0.012193560313581209
natural_reduced11,natural,LAB007,E,6,163.10131739059568,39.62157275382485,5.213784891845138,2.5697461857099446,-2.6773619366649797
natural_reduced11,natural,LAB007,Gly,13,1.751718438139735,14.299742352161108,0.36707978991575524,1.0487993997593008,-0.14159912872846314
natural_reduced11,natural,LAB008,X,13,2.5059728815028377,255.53619766751657,0.4390525534955782,4.433579884225497,-0.24514403180966332
natural_reduced11,natural,LAB008,Xd,13,0.10529496,29.248600000000003,0.08999784612807302,1.4999641021345504,-0.03161538461538462
natural_reduced11,natural,LAB008,N,13,0.01922510868967896,113.1858307337591,0.03845587750384445,2.9506952340313486,-0.02825966526037267
natural_reduced11,natural,LAB008,G,13,398.4913670967286,63.75861873547658,5.5365315933681565,2.2146126373472628,3.049433558226445
natural_reduced11,natural,LAB008,F,13,748.7649499300971,119.80239198881551,7.589288757240476,3.0357155028961906,3.9924845697493234
natural_reduced11,natural,LAB008,E,6,409.19532044142284,99.11162805322851,8.258281908095077,4.0643086343852,-6.696463029835513
natural_reduced11,natural,LAB008,Gly,13,3.0380458087715936,24.80037394915587,0.48342096711248334,1.381202763178524,-0.3096754889275942
natural_reduced11,natural,LAB009,X,12,2.1268986788683826,354.0485643028069,0.4210006610117913,5.431762791694232,-0.13553996175278843
natural_reduced11,natural,LAB009,Xd,12,0.06697234683515675,18.60342967643243,0.07470628422649415,1.245104737108236,0.01700350705872717
natural_reduced11,natural,LAB009,N,12,0.025129595664810576,171.4542840169411,0.04576169765281384,3.7799281741075133,-0.030024239300286276
natural_reduced11,natural,LAB009,G,12,619.1099689461247,99.05759503137995,7.182791756147261,2.8731167024589044,4.651816631236557
natural_reduced11,natural,LAB009,F,12,770.1312551111023,123.22100081777637,8.01109259668067,3.2044370386722685,5.449990083176792
natural_reduced11,natural,LAB009,E,5,265.83965092244046,66.24256129584452,7.291634260197648,3.639850581983951,-5.929826882605892
natural_reduced11,natural,LAB009,Gly,12,8.232578557629873,67.20472291942755,0.8282802745060532,2.3665150700172948,-0.5949130706071522
natural_reduced11,natural,LAB010,X,9,6.726483811734231,575.502612417381,0.8645155233960189,7.996545173576044,0.03826009764955169
