batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25086,F,72.0,-2.705557686544905,-0.00966966538503937,-1.6725827640801036,3.0450570093605682,-0.017874813861398293,-0.15681703290848395,0.0023834158535310937,-0.6632025545013641,33.334269634236435,1.2035885894133016,1.7892387610897633
25086,F,102.0,-2.4687188149360897,-0.24817388994658754,-2.2833912952258286,2.84661839337896,-0.021054560726435224,-0.24141410399598795,-0.011226282692274882,-0.7657606662396769,32.93357161544756,2.384126938243684,2.5495676459343413
25086,F,120.0,-2.4360527443500155,-0.44031841450449305,-2.605870878042768,2.8107652302992663,-0.021741547170574017,-0.292180013357865,-0.024107274896565223,-0.8259123293229433,32.675332875900146,3.148394598694973,2.9771745977109707
25086,F,126.0,-2.42464938171723,-0.506358865395421,-2.7127995133179055,2.797538631921021,-0.02178894424085024,-0.30907157775037886,-0.026267498816550175,-0.8460847924878239,32.57909106271526,3.397944941827408,3.121536596626468
25086,F,144.0,-2.3931489895080156,-0.6984415622670227,-3.004251331408561,2.760207104204509,-0.02157612574480081,-0.3521080809757416,-0.03165364597909428,-0.9003643380135156,32.30469385294715,4.081672720340286,3.524271520806477
25086,F,150.0,-2.378991622780802,-0.7375067345022199,-3.0837271051165045,2.7433912316869353,-0.021392297445942725,-0.35868468904221296,-0.03310210316053877,-0.9136394412984613,32.20510300277497,4.285552153010465,3.656482631269114
25086,F,168.0,-2.077509383619367,-0.7213908957039591,-3.2049761257568674,2.674012116720421,-0.018809874325062925,-0.36054986186279536,7.4748944333136595,-0.9341516368625273,31.93567273160692,4.886568387057729,4.008978901562182
25086,F,174.0,-1.9713138710613605,-0.6941090424789799,-3.2202960818570037,2.639691674854339,-0.017718908585808605,-0.3592658571731108,13.85703008666752,-0.9362556765190229,31.842059549821936,5.080686626534864,4.121252471676345
25086,F,192.0,-1.665290115494668,-0.5894716563198051,-3.2031078039196292,2.515660134059301,-0.014627507608267575,-0.3507991983105743,44.72317266691527,-0.9314199800937216,31.59080299123579,5.576215616878174,4.419234167149536
25086,F,198.0,-1.498783606769321,-0.4917721888447732,-3.147049251596138,2.4102365798024,-0.013038950196235827,-0.33803497602322263,80.16943939349585,-0.9179785022570816,31.37880014269605,5.744565457915339,4.530931930546817
25086,F,216.0,-1.247533034872901,-0.36142950700234583,-3.0452279140125844,2.2496953240128468,-0.010607347551309355,-0.3199949246675114,145.21533016481487,-0.900369023135553,31.2425984544038,6.103718309329869,4.729245590550307
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,8.609950658796523,2.645098662861806,1.2150854912803923,-11.787262533363661,0.01554063069905876,0.23406959015536655,-0.0008349474582699289,0.09792042281524922,0.05625935490789914,-0.09275519719416672,0.0016966882244958215
25086,E,24.0,20.696540769524184,5.4479876658971005,2.497298290486357,-26.755612276094702,0.03168189145604853,0.5125948598587647,-0.0021573129703621,0.28756297853695945,0.19722100037229742,-0.30485308091235824,0.005704587335348877
25086,E,30.0,28.572087725030478,7.15903748999448,3.352943255393817,-35.41517544321856,0.04131749718370555,0.6996256143269101,-0.0030747023516625705,0.4774948090293069,0.4258508770650716,-0.5183305108954263,0.011728486953251094
25086,E,48.0,33.73431821021551,11.695380173858387,5.726877750066446,-39.07255625162156,0.06556065374760779,1.2539675327069657,-0.005734375795495499,1.1848149929293637,1.3720509090885071,-1.4429326948587538,0.04430380790333559
25086,E,54.0,32.628397275186984,12.958634657068536,6.451670563003624,-37.52765477968793,0.07192474778216063,1.423239227028321,-0.006589853309592175,1.4077164388753178,1.7102943639874757,-1.7808368975713915,0.05981620745318998
25086,E,72.0,29.057173531626994,15.965412408740821,8.246290399646503,-33.26709618849187,0.0863192822277811,1.853633433384565,-0.008497108145402646,1.9466900385521,2.5414867580675113,-2.719506446078385,0.10859063186932982
25086,E,102.0,24.052558593698485,19.150346249130326,11.46943489865115,-27.550313552046905,0.10156092191177474,2.452903841873281,0.0009301843930776594,2.6761442670703977,4.409177334708748,-2.1790491063093786,0.26169550668607755
