batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25150,N,102.0,-0.010310787537386809,-1.6753057618321929e-12,8.772162551963405e-05,0.0018945887069585978,-2.03810722030197e-13,4.141825617993288e-12,-2.4065782224842707e-13,0.001087459246318217,-1.2627411734052966e-12,-1.156815780259749e-09,2.4109340720245643e-12
25150,N,120.0,-0.0009082603757499754,-2.5973988563409387e-12,9.48371760539025e-05,0.0001173565311866884,9.635931633249258e-13,8.289319904327406e-12,1.0151889436040608e-13,7.310249100538679e-05,-2.402469725131453e-12,-3.748873687466913e-10,5.0615046164282965e-12
25150,N,126.0,-0.0004020155457701465,-2.7826942042583618e-11,0.00011398715062653737,4.603042742429481e-05,-9.146130836860495e-11,1.204130407153066e-06,-7.692256705931425e-12,2.9622756236935146e-05,-3.477094134647183e-11,-7.190153230366821e-10,1.0711765424463208e-10
25150,N,144.0,-3.527391738340826e-05,1.0427249163118458e-07,0.0001407875007213599,2.863997539327427e-06,3.463481409155985e-08,7.378783110257987e-07,1.3480862953106687e-08,2.7650875522670777e-06,3.409949559910925e-10,9.065562161402975e-08,3.590888024597431e-08
25150,N,150.0,-1.599851777616848e-05,8.563364791628344e-08,0.0001413925542844593,1.1787519358218607e-06,2.9491084441849737e-08,4.263969011515896e-07,1.664591857301715e-08,1.4961504157831923e-06,5.774796905518627e-10,7.9411018015655e-08,3.0575085433842194e-08
25150,N,168.0,-1.6919040176425485e-06,1.96494930038722e-08,0.00014299946213650134,9.285195662718381e-08,6.050751170397556e-09,7.086258728204613e-08,6.618714975939816e-09,4.094458809241454e-07,4.779302877796683e-10,3.6262916987681185e-08,7.038651677590844e-09
25150,N,174.0,-8.476201151687305e-07,1.090731877383231e-08,0.00014088075906008542,4.201333235195146e-08,3.204321176627775e-09,3.950351777138206e-08,4.09506657911957e-09,2.9334497105534046e-07,4.759514155890343e-10,2.3090111825269123e-08,5.421632182392677e-09
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.23185641542072424,-0.6083650911892144,0.022772394184009892,0.15628377771556567,0.012155945539803375,-0.26593052618255686,4.9083044121872404e-15,-0.03377654598496939,8.941920444185851e-05,0.6708450415982753,4.038070059585021e-05
25150,G,24.0,-1.530912175170824,-2.829241733246849,0.26812827655555227,1.03096808408328,0.13822410573592778,-1.3894289907836208,1.6197404560217894e-12,-0.7638495626994298,0.0027572049126349,3.3628096960597578,0.001287912927867956
25150,G,30.0,-1.960988980476112,-3.722425485718628,0.4220589516899912,1.2731222486522493,0.21406370923072546,-1.8898649518779078,2.949890951724532e-12,-1.3479708890788404,0.006289376806038651,4.517632513009973,0.002853571667606034
25150,G,48.0,-1.914612961401735,-5.939555711987678,0.902524631236584,1.1659509908197538,0.43817668250064484,-3.21018593604582,2.527776772276429e-12,-3.1376029187572936,0.02382333665103813,7.467973522396499,0.012056655245168035
25150,G,54.0,-1.774080121642558,-6.512759577119993,1.0470435676720506,1.0750185823277592,0.5005296255087844,-3.5546514181005993,2.1743788545989477e-12,-3.610295245634123,0.030833625892084715,8.229608927677845,0.01656566123664698
25150,G,72.0,-1.4190515273825406,-7.6883693904826185,1.3886121307252193,0.8574082802483889,0.6366438787459767,-4.276045545221134,1.312971430260087e-12,-4.571531578510538,0.050384685977963965,9.751652438114633,0.03179895727207566
25150,G,102.0,-0.9519072270918684,-8.101999369517419,1.6422278541375892,0.5735623484277295,0.7003151782562113,-4.437021021924416,2.211191137690352e-12,-5.045613904635053,0.07476636176185579,9.916527967890486,0.060471623735038595
25150,G,120.0,-0.7212572904760514,-7.443439917028919,1.5746097476433232,0.43263277727960636,0.6435933726541418,-3.9125794654037382,4.1683775220500145e-12,-4.6893366937912715,0.07923309308478527,8.749422367317555,0.07255041565132511
25150,G,126.0,-0.6455832131195159,-7.074642466680985,1.5094744574881989,0.3864347355553796,0.6082417161522166,-3.5845618889776247,4.7316054533485e-12,-4.462671248927477,0.07837974931937425,8.196157662693215,0.07465105716017179
25150,G,144.0,-0.42043380435038696,-5.713116899789241,1.3544061555225226,0.2610603502742976,0.493111718264329,-2.420655742464831,0.0070244575134436145,-3.5102502301315077,0.0700384547790812,6.432830936531292,0.09224048424958045
25150,G,150.0,-0.3475015167075922,-5.2069621783022795,1.300456672578651,0.22509544088793004,0.45940185845249926,-2.0782042516429042,0.0182716007471607,-3.147876441778567,0.06628445463019254,5.879798274933603,0.10304010970405819
25150,G,168.0,-0.1873366727886465,-3.7763759965215433,1.0914384866716982,0.1386875277404879,0.34987151492851876,-1.273313204800075,0.05887103265326944,-2.138458580030408,0.05432937722170531,4.41323155486762,0.10979798443498834
25150,G,174.0,-0.1518695193202303,-3.387182456044543,1.0157191915274408,0.11773381528151297,0.31707113352958965,-1.0820236756737176,0.0709882459980668,-1.871173195826409,0.05073674979581603,4.017832095612441,0.10717503061529923
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
