policy,species,capture_interval,start_h,end_h,duration_h,capture_stage_1_c,capture_stage_2_c,maximum_capture_interval_h,maximum_capture_interval_policy,within_approved_duration,captured_mass_mean_ug,captured_mass_min_ug,captured_mass_max_ug,cumulative_mass_start_mean_ug,cumulative_mass_end_mean_ug,mass_conservation_max_abs_error_ug,maximum_trap_loading,maximum_trap_loading_policy,trap_loading_constraint_satisfied,vessel_change_required,strategy,dose_design,sampling_mode,watermark,candidate_only_not_for_physical_execution
II_diagonal_1__N80__warm_late,ethyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3505.8889023147863,1.793208150613765,45816.02102899531,12451.518825273746,15957.407727588532,5.820766091346741e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1385.3907715063683,0.7229642368693874,18548.5218295019,15957.407727588532,17342.798499094897,5.820766091346741e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_acetate,9,98.0,166.0,68.0,0.0,-40.0,,unbounded_by_hardware,True,6180.357779987711,3.1935238927833858,82255.83203270545,17342.798499094897,23523.15627908261,5.820766091346741e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.18171102917918322,0.03864234610119742,1.3319831468465009,0.0,0.18171102917918322,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.269680367209629,0.03207310883684365,3.5789481054897876,0.18171102917918322,0.4513913963888122,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3.9337349881156154,0.8361626690935012,41.34855394033014,0.4513913963888122,4.385126384504428,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.165642309909291,1.9454946781475537,21.384059910161596,4.385126384504428,7.550768694413717,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,8.866185982862582,4.91379265935819,48.3462579663408,7.550768694413717,16.416954677276298,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,4.512246227381366,2.356809588094018,21.088450656439534,16.416954677276298,20.92920090465767,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,6.750937035021259,3.631598904585685,29.033915177492474,20.92920090465767,27.680137939678925,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.608316350247959,1.4436651188343852,10.567999118750635,27.680137939678925,30.288454289926886,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,ethyl_octanoate,9,98.0,166.0,68.0,0.0,-40.0,,unbounded_by_hardware,True,11.164755906272077,6.93696376580829,41.853425050066704,30.288454289926886,41.45321019619896,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.4022188893845849,0.020550653994084282,5.097488729614076,0.0,0.4022188893845849,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,1.047752730343213,0.024170925539560704,14.542259537850784,0.4022188893845849,1.4499716197277979,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,23.86844540328819,1.8124417824915864,148.0119719603031,1.4499716197277979,25.318417023015993,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,21.935312860408345,10.286831949852251,81.2459660496703,25.318417023015993,47.25372988342434,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,64.78068211145555,34.7059654209485,190.61298736549963,47.25372988342434,112.03441199487989,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,34.05091402742645,17.651337002139186,86.30100435188166,112.03441199487989,146.08532602230633,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,53.077571023567565,27.50735483425882,124.68087019674135,146.08532602230633,199.1628970458739,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,21.082551533866347,11.440223239436762,47.46016934884631,199.1628970458739,220.24544857974027,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__warm_late,isoamyl_acetate,9,98.0,166.0,68.0,0.0,-40.0,,unbounded_by_hardware,True,92.20794967716687,48.59702517459792,192.60413875515997,220.24544857974027,312.4533982569071,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,75.57194244361241,0.024525864997314573,982.9202870293416,0.0,75.57194244361241,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,56.756565204834345,0.011220132147538475,561.1351654323953,75.57194244361241,132.32850764844676,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,1075.1338439015276,0.10740461074367502,15484.989456288773,132.32850764844676,1207.4623515499743,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,4,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,550.6147365970091,0.056767509800625504,7581.957888520352,1207.4623515499743,1758.0770881469834,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,5,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,637.563323937426,0.07895659231537522,8583.614491208442,1758.0770881469834,2395.6404120844095,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,6,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,4128.487164154374,1.26029389661716,52417.150767641375,2395.6404120844095,6524.127576238783,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,7,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,4172.612744911643,1.7723721441204816,50128.01403172138,6524.127576238783,10696.740321150426,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1553.3025958675696,0.7066331697772061,19708.081484278213,10696.740321150426,12250.042917017994,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_acetate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,7711.585476752048,3.70085152322838,102333.64392253754,12250.042917017994,19961.628393770043,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.06025144253562477,0.016398282652614945,0.31783171350554146,0.0,0.06025144253562477,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.04651094652306485,0.0076789776629632225,0.43115261190834203,0.06025144253562477,0.10676238905868962,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,0.9029191541717585,0.07884799277834591,13.60538870531825,0.10676238905868962,1.0096815432304482,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,4,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.5663117509674511,0.0453406693220547,7.981134616575094,1.0096815432304482,1.5759932941978994,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,5,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.72688744640403,0.06687422123467363,8.772868746661128,1.5759932941978994,2.302880740601929,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,6,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,5.6545472040096,1.453833946374723,50.60906390154651,2.302880740601929,7.9574279446115295,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,7,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,6.675777827576942,3.586337462738812,43.29988744459489,7.9574279446115295,14.633205772188473,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.601898568153806,1.2612456913083623,15.054287335196292,14.633205772188473,17.235104340342275,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,ethyl_octanoate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,12.936027548277496,6.095428495416664,66.43581153162626,17.235104340342275,30.171131888619776,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.09086040004070592,0.00798910900813445,1.0311876924635819,0.0,0.09086040004070592,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.12403113804327406,0.004646757733970608,1.545211710510091,0.09086040004070592,0.21489153808397998,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4.522275295694193,0.074975305374439,57.322004889953874,0.21489153808397998,4.737166833778173,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,4,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,3.4482213769262273,0.061151203050685346,29.272665934146893,4.737166833778173,8.1853882107044,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,5,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,4.73755447379683,0.10801077911379248,32.10843520802625,8.1853882107044,12.92294268450123,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,6,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,40.67730532499229,4.642250230894647,183.07589871174656,12.92294268450123,53.60024800949352,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,7,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,51.504092958700056,27.276296613037154,162.99078757287657,53.60024800949352,105.10434096819358,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,20.608640979632845,10.145262688769876,57.45874304224793,105.10434096819358,125.71298194782644,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__anchor,isoamyl_acetate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,105.79040238801099,52.79222546200951,265.3784835588551,125.71298194782644,231.50338433583744,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,1,0.0,26.0,26.0,0.0,-40.0,,unbounded_by_hardware,True,120.55077648394035,0.033174969811282984,1379.838067432865,0.0,120.55077648394035,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,2,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,829.7056027201497,0.08023197726286746,12079.98689653572,120.55077648394035,950.25637920409,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,3,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,617.907005487938,0.038817820496309,9983.40654334467,950.25637920409,1568.163384692028,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,4,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,731.5487400353052,0.05163634601923661,10633.720127655142,1568.163384692028,2299.712124727333,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3088.6158288880315,0.44957666859027157,41934.83493913068,2299.712124727333,5388.327953615365,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,6,66.0,70.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,795.4133997270669,0.22652080219283732,10282.604962275655,5388.327953615365,6183.741353342432,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,7,70.0,74.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,798.9978709704251,0.2798145220452568,10166.56233175566,6183.741353342432,6982.739224312857,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,8,74.0,98.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,4646.920016780543,1.8192403649680955,56895.74922542987,6982.739224312857,11629.659241093403,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_acetate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,7854.54443529354,3.493634952676714,103153.3587650489,11629.659241093403,19484.20367638694,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_octanoate,1,0.0,26.0,26.0,0.0,-40.0,,unbounded_by_hardware,True,0.0974226451301706,0.022296545618619344,0.734256429941446,0.0,0.0974226451301706,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_octanoate,2,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,0.630823291523575,0.05626129212352755,9.523837811532665,0.0974226451301706,0.7282459366537455,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
II_diagonal_1__N80__cold_early,ethyl_octanoate,3,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.4917401352156777,0.02906420596793996,9.247653128930999,0.7282459366537455,1.2199860718694233,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,II_diagonal_1,N80,partially_harmonized,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
