system,medium,scale,batch,source_file,sample_id,fecha_hora,time_h,temperature_c,density,X_viable_mcells_ml,X_viable_kg_m3,X_dry_weight_g_l,G_g_l,F_g_l,S_GF_g_l,PAN_mg_l,NH4_mg_l,YAN_mg_l,N_kg_m3,PAN_kg_m3,NH4_kg_m3,N_pulse_mg_l,N_pulse_kg_m3,glycerol_g_l,pyruvic_acid_mg_l,pyruvic_acid_2_mg_l,acetaldehyde_mg_l,acetic_acid_g_l,E_g_l,E_percent_vv,E_unit_assumption,benzyl_alcohol_total,benzaldehyde_total,ethyl_decanoate_total,hexyl_acetate_total,isoamyl_acetate_total,ethyl_octanoate_total,phenylethyl_acetate_total,ethyl_acetate_total,benzyl_alcohol_condensate,benzaldehyde_condensate,ethyl_decanoate_condensate,hexyl_acetate_condensate,isoamyl_acetate_condensate,ethyl_octanoate_condensate,phenylethyl_acetate_condensate,ethyl_acetate_condensate
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-2 (25171),2025-04-22 09:00:00,12.0,13.0,1062.0,7.14,0.21419999999999997,0.0366,63.03,75.45,138.48000000000002,74.0,33.0,101.06,0.10106000000000001,0.074,0.033,0.0,0.0,2.33,21.0,,168.0,,6.927518521375694,0.8777454920398984,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-3 (25171),2025-04-22 15:00:00,18.0,13.0,1061.0,12.06,0.3618,0.0572,63.83,78.35,142.18,73.0,32.0,99.24,0.09924,0.073,0.032,0.0,0.0,2.27,38.0,,174.0,,8.028413396751905,1.0172334646941241,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-22 21:00:00,24.0,13.5,1061.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-23 03:00:00,30.0,14.0,1061.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-4 (25171),2025-04-23 09:00:00,36.0,13.5,1061.0,8.6,0.258,0.0116,63.27,75.12,138.39000000000001,73.0,33.0,100.06,0.10006000000000001,0.073,0.033,100.0,0.1,2.55,28.0,,186.0,,7.9060096603209224,1.0017244007299329,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-6 (25171),2025-04-23 15:00:00,42.0,14.4,1061.0,9.52,0.28559999999999997,0.0274,63.48,75.23,138.71,94.0,86.0,164.51999999999998,0.16451999999999997,0.094,0.08600000000000001,0.0,0.0,2.39,21.0,,213.0,,12.079293914277432,1.5304969228976524,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-23 21:00:00,48.0,14.2,1060.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-24 03:00:00,54.0,14.2,1061.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-7 (25171),2025-04-24 09:00:00,60.0,15.5,1059.0,11.14,0.3342,0.0748,64.74,77.01,141.75,95.0,83.0,163.06,0.16306,0.095,0.083,0.0,0.0,2.47,21.0,,226.0,,8.640740293420057,1.0948178365795014,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-8 (25171),2025-04-24 15:00:00,66.0,14.5,1060.0,11.52,0.34559999999999996,0.0773,62.9,76.91,139.81,92.0,79.0,156.78,0.15678,0.092,0.079,0.0,0.0,2.67,45.0,,237.0,,10.726502361923067,1.3590925905837345,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-24 21:00:00,72.0,16.3,1060.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-25 03:00:00,78.0,14.0,1059.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-9 (25171),2025-04-25 09:00:00,84.0,13.0,1058.0,8.76,0.2628,0.0657,58.17,75.13,133.3,85.0,80.0,150.6,0.15059999999999998,0.085,0.08,0.0,0.0,2.45,33.0,,258.0,,9.621533195093566,1.2190883882080945,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-25 15:00:00,90.0,13.0,1058.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-25 21:00:00,96.0,14.0,1058.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-26 03:00:00,102.0,14.0,1057.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-10 (25171),2025-04-26 09:00:00,108.0,13.0,1056.0,17.51,0.5253,0.0729,54.23,66.52000000000001,120.75,77.0,69.0,133.57999999999998,0.13357999999999998,0.077,0.069,0.0,0.0,3.2,43.0,,279.0,,12.202399224080784,1.5460948791344564,g_l,0.0326655659083333,0.003988230230833333,0.0,0.08397417975,0.9414714292843666,0.010165320329166668,0.00021668814508333335,2.968266039622245,0.0003283345178840325,9.987841730625811e-05,0.0,0.0015337778582204939,0.020313936540751545,0.0004908513104035925,0.00021668814509471135,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-Pre reinóculo (25171),2025-04-26 15:00:00,114.0,19.0,1053.0,27.57,0.8271,0.1096,55.32,65.1,120.41999999999999,69.0,58.0,116.56,0.11656000000000001,0.069,0.058,0.0,0.0,3.36,49.0,,288.0,,16.276540921344175,2.0623056258355095,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-26 21:00:00,120.0,17.7,1053.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-27 03:00:00,126.0,18.0,1048.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-27 09:00:00,132.0,20.8,1041.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-12 (25171),2025-04-27 15:00:00,138.0,20.5,1036.0,62.9,1.8869999999999998,0.1919,37.51,56.24,93.75,29.0,1.0,29.82,0.02982,0.029,0.001,0.0,0.0,4.76,66.0,,255.0,,34.07026001219685,4.316844054051599,g_l,0.023633332916666663,0.0023550730237500003,0.001771212165,0.12811275608333333,2.8805393535246115,0.027801207449999997,0.006322069158333333,3.97113102796832,0.0024896215167269286,0.0006757273741594464,0.0,0.00786466828775257,0.17298368654075158,0.003208482441050523,0.0004172647714334806,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-27 21:00:00,144.0,18.5,1035.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-28 03:00:00,150.0,18.0,1031.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-13 (25171),2025-04-28 09:00:00,156.0,17.5,1027.0,47.54,1.4262,0.2179,23.67,44.6,68.27000000000001,16.0,1.0,16.82,0.01682,0.016,0.001,0.0,0.0,5.46,53.0,,225.0,,50.873910179270396,6.445936619947088,g_l,0.03742284732916667,0.0025917044237499997,0.007711017416666666,0.30119216125000003,5.459366337618008,0.062030064375,0.05935319833333333,8.962449220054001,0.004661517058754313,0.0012598551340325882,0.0,0.020139383127919155,0.36984804907382857,0.006486847918212459,0.0006524042481882239,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-14 (25171),2025-04-28 15:00:00,162.0,16.1,1025.0,55.3,1.6589999999999998,0.2209,16.32,47.98,64.3,13.0,2.0,14.64,0.01464,0.013000000000000001,0.002,0.0,0.0,5.77,75.0,,237.0,,55.16723575714141,6.9899188785592985,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-28 21:00:00,168.0,16.5,1023.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-29 03:00:00,174.0,15.5,1020.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-15 (25171),2025-04-29 09:00:00,180.0,15.0,1019.0,40.48,1.2144,0.4523,9.82,39.94,49.76,12.0,5.0,16.1,0.016100000000000003,0.012,0.005,0.0,0.0,6.06,48.0,,225.0,,62.64126293598496,7.936909297043353,g_l,0.04173433020833333,0.00295147871125,0.0107820997625,0.34371306779166666,5.9664828812765105,0.072552803625,0.093821355125,12.15011586978508,0.005794428444471293,0.001576002037717076,0.0,0.028858073797628555,0.516936540790992,0.009128229930311909,0.0008121406496819209,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-16 (25171),2025-04-29 15:00:00,186.0,14.0,1018.0,46.47,1.3941,0.2581,9.19,37.5,46.69,12.0,9.0,19.38,0.019379999999999998,0.012,0.009000000000000001,0.0,0.0,6.0,39.0,,229.0,,65.01695887009689,8.237919881163762,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-29 21:00:00,192.0,15.5,1013.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-30 03:00:00,198.0,15.0,1015.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-17 (25171),2025-04-30 09:00:00,204.0,14.0,1014.0,53.69,1.6106999999999998,0.2545,6.21,33.3,39.51,13.0,0.0,13.0,0.013000000000000001,0.013000000000000001,0.0,0.0,0.0,6.16,35.0,,230.0,,69.39186938598182,8.79223929172138,g_l,0.039801133700000005,0.003204254573333333,0.0087844119875,0.3250731140833334,5.7316279559291585,0.07047275329166668,0.07328125929166666,11.39920621432336,0.006434758868469401,0.001773530799857456,0.0,0.035181849945822546,0.6406106343968795,0.010935263084989927,0.0010235226106788673,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-18 (25171),2025-04-30 15:00:00,210.0,14.0,1013.0,48.62,1.4586,0.2617,5.68,32.06,37.74,13.0,3.0,15.46,0.015460000000000002,0.013000000000000001,0.003,0.0,0.0,6.16,39.0,,236.0,,70.72259887799248,8.96084826896666,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-30 21:00:00,216.0,14.0,1012.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-01 03:00:00,222.0,14.0,1011.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-01 09:00:00,228.0,14.0,1010.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-19 (25171),2025-05-01 15:00:00,234.0,15.5,1007.0,,,0.3398,2.6,25.65,28.25,14.0,1.0,14.82,0.01482,0.014,0.001,0.0,0.0,6.41,37.0,,216.0,,74.99665436858044,9.502388927142622,g_l,0.04033164760833333,0.0033988114758333335,0.0102053247875,0.33813633975,7.352073199241931,0.05879912358333334,0.08459630995833332,12.924789202520941,0.0071522206893880995,0.0019866081132584703,0.0,0.04020487641820603,0.7530667801206115,0.012492402081210328,0.0013326430386436652,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-01 21:00:00,240.0,15.5,1008.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-02 03:00:00,246.0,14.0,1007.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-20 (25171),2025-05-02 09:00:00,252.0,13.5,1006.0,,,0.3176,6.04,21.66,27.7,20.0,9.0,27.38,0.027379999999999998,0.02,0.009000000000000001,0.0,0.0,6.88,18.0,,225.0,,77.14270813450428,9.774302890692853,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-02 15:00:00,258.0,14.0,1005.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-02 21:00:00,264.0,14.0,1005.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-03 03:00:00,270.0,14.3,1005.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-21 (25171),2025-05-03 09:00:00,276.0,14.4,1004.0,,,0.3281,0.93,16.64,17.57,25.0,8.0,31.56,0.03156,0.025,0.008,0.0,0.0,5.75,26.0,,182.0,,83.07561481167522,10.526026913445241,g_l,0.02970192408333333,0.0036740051970833337,0.009115663579166666,0.15962473516666664,5.448451972015093,0.05207924895833333,0.033768211199999995,7.676322371100181,0.007782080390697027,0.0021710822521348113,0.0,0.04271794576172014,0.8065204393905533,0.013379200293931314,0.0013863843630711322,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-03 15:00:00,282.0,14.5,1004.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-03 21:00:00,288.0,14.8,1002.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-04 03:00:00,294.0,14.5,1002.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-22 (25171),2025-05-04 09:00:00,300.0,13.5,1001.0,,,0.3131,0.4,10.55,10.950000000000001,19.0,0.0,19.0,0.019,0.019,0.0,0.0,0.0,7.09,31.0,,201.0,,86.33120023768882,10.938523166297808,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-04 15:00:00,306.0,14.0,1000.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-04 21:00:00,312.0,13.8,1000.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-05 03:00:00,318.0,13.5,1000.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-23 (25171),2025-05-05 09:00:00,324.0,14.0,1000.0,43.93,1.3178999999999998,0.2406,0.3,9.14,9.440000000000001,14.0,8.0,20.56,0.02056,0.014,0.008,0.0,0.0,6.8,23.0,,210.0,,87.28334830694547,11.059164298178686,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-24 (25171),2025-05-05 15:00:00,330.0,14.2,999.0,40.55,1.2165,0.2449,0.0,8.77,8.77,23.0,0.0,23.0,0.023,0.023,0.0,0.0,0.0,6.66,28.0,,210.0,,88.37296106786799,11.197222779872787,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-05 21:00:00,336.0,13.5,999.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-06 03:00:00,342.0,13.2,999.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-25 (25171),2025-05-06 09:00:00,348.0,14.0,999.0,41.63,1.2489000000000001,0.2377,0.0,6.83,6.83,,,,,,,0.0,0.0,6.88,41.0,,209.0,,89.60061944164441,11.352772216517714,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-26 (25171),2025-05-06 15:00:00,354.0,14.6,998.0,49.69,1.4907,0.2257,0.0,6.31,6.31,,,,,,,0.0,0.0,6.83,49.0,,212.0,,91.37735893795879,11.577892521661191,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-06 21:00:00,360.0,14.4,998.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-05-07 03:00:00,366.0,14.3,998.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-D (25171),2025-05-07 09:00:00,372.0,14.0,997.0,36.71,1.1013,0.232,0.31,4.0200000000000005,4.33,17.0,3.0,19.46,0.01946,0.017,0.003,0.0,0.0,6.79,23.0,,217.0,,93.891,11.896381328873346,g_l,0.03970085130833333,0.0044867313624999995,0.0039035,0.20058546625,8.981338202473976,0.04930549729166667,0.0258764948625,12.849770328649674,0.008648155391978118,0.0024286348357983128,0.0,0.04814177908544868,0.940831256278,0.015383563445384456,0.001637193101455039,0.0
