batch,timestamp,flow_filt_sccm,is_spike,n_raw_rows,t_h,flow_filt_sccm_physical,co2_offgas_equivalent_g_l_h,co2_observed_increment_g_l,co2_cumulative_observed_lower_bound_g_l,co2_segment,t0,reactor_volume_l
LAB012,2026-05-17 01:00:00,19.1047,0.0,41,106.0,19.1047,1.125365191844383,0.18773954425805836,38.35264055701793,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 01:10:00,19.0703,0.0,40,106.16666666666667,19.0703,1.1233388547336487,0.18739200388150798,38.540032560899434,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 01:20:00,19.0452,0.0,40,106.33333333333333,19.0452,1.121860335504595,0.187099932519843,38.727132493419276,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 01:30:00,19.0142,0.0,41,106.5,19.0142,1.1200342758989914,0.1868245509503042,38.91395704436958,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 01:40:00,18.9847,0.0,40,106.66666666666667,18.9847,1.1182965740162398,0.18652757082627455,39.10048461519585,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 01:50:00,18.9613,0.0,41,106.83333333333333,18.9613,1.1169181935397519,0.18626789729632207,39.28675251249218,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 02:00:00,18.934150000000002,0.0,40,107.0,18.934150000000002,1.1153189187561348,0.18601975935799586,39.472772271850175,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 02:10:00,18.9073,0.0,41,107.16666666666667,18.9073,1.1137373155170873,0.18575468618944047,39.658526958039616,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 02:20:00,18.8833,0.0,40,107.33333333333333,18.8833,1.1123235919514585,0.1855050756223683,39.84403203366198,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 02:30:00,18.8378,0.0,40,107.5,18.8378,1.1096434076916213,0.18516391663692855,40.02919595029891,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 02:40:00,18.779,0.0,41,107.66666666666667,18.779,1.1061797849558312,0.1846519327206263,40.21384788301954,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 02:50:00,18.7211,0.0,41,107.83333333333333,18.7211,1.1027691768537522,0.18407908015078817,40.39792696317033,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 03:00:00,18.6542,0.0,41,108.0,18.6542,1.0988284224145621,0.1834664666056981,40.58139342977603,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 03:10:00,18.58425,0.0,40,108.16666666666667,18.58425,1.0947080072722406,0.18279470247390542,40.764188132249934,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 03:20:00,18.538800000000002,0.0,40,108.33333333333333,18.538800000000002,1.0920307682698314,0.1822282312951623,40.9464163635451,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 03:30:00,18.499,0.0,41,108.5,18.499,1.0896863433568305,0.18180975930222698,41.12822612284732,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 03:40:00,18.4659,0.0,41,108.66666666666667,18.4659,1.0877365829392343,0.1814519105246772,41.309678033372,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 03:50:00,18.4494,0.0,41,108.83333333333333,18.4494,1.0867646479878645,0.18120843591058128,41.490886469282586,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 04:00:00,18.4309,0.0,41,109.0,18.4309,1.0856749027393593,0.1810366292272738,41.67192309850986,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 04:10:00,18.40315,0.0,40,109.16666666666667,18.40315,1.0840402848666013,0.18080959896716853,41.85273269747702,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 04:20:00,18.3758,0.0,41,109.33333333333333,18.3758,1.0824292290532702,0.18053912615997902,42.033271823637,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 04:30:00,18.3324,0.0,40,109.5,18.3324,1.0798727456054251,0.18019183122156307,42.213463654858565,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 04:40:00,18.26755,0.0,42,109.66666666666667,18.26755,1.0760527467207994,0.17966045769385716,42.39312411255242,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 04:50:00,18.1954,0.0,40,109.83333333333333,18.1954,1.0718027402516281,0.17898795724769212,42.57211206980011,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 05:00:00,18.1124,0.0,41,110.0,18.1124,1.0669136129204961,0.17822636276434875,42.75033843256446,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 05:10:00,18.0071,0.0,40,110.16666666666667,18.0071,1.0607109007763005,0.17730204280807144,42.927640475372534,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 05:20:00,17.8849,0.0,41,110.33333333333333,17.8849,1.0535126916213078,0.17618529936645735,43.10382577473899,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 05:30:00,17.7632,0.0,40,110.5,17.7632,1.0463439350405996,0.1749880522218306,43.27881382696082,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 05:40:00,17.6569,0.0,41,110.66666666666667,17.6569,1.0400823177478362,0.17386885439904126,43.45268268135986,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 05:50:00,17.57945,0.0,40,110.83333333333333,17.57945,1.0355201139912555,0.17296686931158112,43.62564955067144,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 06:00:00,17.5291,0.0,41,111.0,17.5291,1.0325542397608636,0.17233952947934816,43.797989080150785,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 06:10:00,17.4911,0.0,41,111.16666666666667,17.4911,1.0303158441152847,0.17190584032301723,43.969894920473806,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 06:20:00,17.4716,0.0,41,111.33333333333333,17.4716,1.0291671937182116,0.17162358648611495,44.14151850695992,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 06:30:00,17.4518,0.0,41,111.5,17.4518,1.028000871776568,0.17143067212456986,44.31294917908449,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 06:40:00,17.41905,0.0,40,111.66666666666667,17.41905,1.0260717281609706,0.1711727166614664,44.48412189574596,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 06:50:00,17.3957,0.0,41,111.83333333333333,17.3957,1.0246962929419114,0.1708973350918971,44.65501923083785,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 07:00:00,17.37205,0.0,40,112.0,17.37205,1.0233031861782813,0.1706666232600209,44.82568585409787,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 07:10:00,17.3318,0.0,42,112.16666666666667,17.3318,1.0209322539484251,0.17035295334389702,44.996038807441764,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 07:20:00,17.28315,0.0,40,112.33333333333333,17.28315,1.0180665184705986,0.16991656436824232,45.16595537181001,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 07:30:00,17.2318,0.0,41,112.5,17.2318,1.0150417390916389,0.1694256881301913,45.3353810599402,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 07:40:00,17.1648,0.0,41,112.66666666666667,17.1648,1.0110950941375925,0.16884473610244077,45.50422579604264,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 07:50:00,17.1019,0.0,40,112.83333333333333,17.1019,1.007389960292674,0.16820708786917932,45.67243288391182,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 08:00:00,17.0535,0.0,41,113.0,17.0535,1.0045389511019895,0.1676607426162267,45.840093626528045,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 08:10:00,17.0038,0.0,41,113.16666666666667,17.0038,1.001611365218167,0.16717919302668446,46.00727281955473,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 08:20:00,16.96635,0.0,40,113.33333333333333,16.96635,0.9994053674043006,0.16675139438519615,46.17402421393992,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 08:30:00,16.9471,0.0,41,113.5,16.9471,0.9982714432943696,0.16647306755822724,46.34049728149815,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 08:40:00,16.932850000000002,0.0,42,113.66666666666667,16.932850000000002,0.9974320449272777,0.16630862401847535,46.50680590551663,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 08:50:00,16.921349999999997,0.0,40,113.83333333333333,16.921349999999997,0.996754635718747,0.16618222338715927,46.67298812890379,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 09:00:00,16.9174,0.0,41,114.0,16.9174,0.9965219603819041,0.1661063830083923,46.83909451191218,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 09:10:00,16.9018,0.0,41,114.16666666666667,16.9018,0.9956030400642455,0.1660104167038505,47.00510492861603,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 09:20:00,16.8915,0.0,41,114.33333333333333,16.8915,0.9949963170339966,0.1658832797581774,47.170988208374204,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 09:30:00,16.9151,0.0,41,114.5,16.9151,0.9963864785401978,0.16594856629785423,47.33693677467206,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 09:40:00,16.9397,0.0,41,114.66666666666667,16.9397,0.9978355451949672,0.1661851686446018,47.503121943316664,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 09:50:00,16.9597,0.0,41,114.83333333333333,16.9597,0.9990136481663248,0.16640409944676487,47.66952604276343,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 10:00:00,16.9724,0.0,41,115.0,16.9724,0.9997617435531365,0.1665646159766265,47.836090658740055,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 10:10:00,16.966,0.0,40,115.16666666666667,16.966,0.999384750602302,0.1665955411796246,48.00268619991968,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 10:20:00,16.9521,0.0,41,115.33333333333333,16.9521,0.998565969037209,0.16649589330328313,48.169182093222965,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 10:30:00,16.9343,0.0,41,115.5,16.9343,0.9975174573927007,0.16634028553583052,48.335522378758796,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 10:40:00,16.9022,0.0,41,115.66666666666667,16.9022,0.9956266021236726,0.16609533829303583,48.50161771705183,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 10:50:00,16.8726,0.0,40,115.83333333333333,16.8726,0.9938830097260638,0.16579246765413527,48.667410184705965,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 11:00:00,16.8532,0.0,40,116.0,16.8532,0.9927402498438476,0.16555193829749731,48.83296212300346,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 11:10:00,16.8247,0.0,41,116.16666666666667,16.8247,0.9910614531096634,0.16531680857946396,48.998278931582924,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 11:20:00,16.8013,0.0,41,116.33333333333333,16.8013,0.9896830726331756,0.16506204381189388,49.16334097539482,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 11:30:00,16.7949,0.0,41,116.5,16.7949,0.9893060796823412,0.16491576269296443,49.32825673808778,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 11:40:00,16.79475,0.0,42,116.66666666666667,16.79475,0.9892972439100564,0.16488361029937115,49.49314034838715,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 11:50:00,16.8095,0.0,40,116.83333333333333,16.8095,0.990166094851432,0.16495527823011466,49.65809562661727,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 12:00:00,16.8159,0.0,41,117.0,16.8159,0.9905430878022662,0.16505909855447953,49.82315472517175,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 12:10:00,16.8068,0.0,42,117.16666666666667,16.8068,0.9900070509502987,0.16504584489605179,49.9882005700678,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 12:20:00,16.776200000000003,0.0,40,117.33333333333333,16.776200000000003,0.9882045534041223,0.16485096702952573,50.15305153709732,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 12:30:00,16.7071,0.0,41,117.5,16.7071,0.9841342076380832,0.16436156342018846,50.317413100517506,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 12:40:00,16.5948,0.0,40,117.66666666666667,16.5948,0.9775191594539128,0.16347111392433764,50.48088421444184,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 12:50:00,16.4671,0.0,41,117.83333333333333,16.4671,0.9699969719817969,0.16229301095296658,50.64317722539481,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 13:00:00,16.3256,0.0,41,118.0,16.3256,0.9616618934594449,0.16097157212010807,50.80414879751492,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 13:10:00,16.1905,0.0,41,118.16666666666667,16.1905,0.9537038078879271,0.15961380844561887,50.96376260596054,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 13:20:00,16.0609,0.0,41,118.33333333333333,16.0609,0.9460697006335325,0.15831445904344596,51.122077065003985,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 13:30:00,15.9216,0.0,41,118.5,15.9216,0.9378642134380297,0.1569944928393013,51.27907155784329,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 13:40:00,15.7977,0.0,41,118.66666666666667,15.7977,0.930565865530472,0.1557025065807129,51.434774064424,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 13:50:00,15.6916,0.0,41,118.83333333333333,15.6916,0.9243160292674221,0.15457349123314906,51.58934755565715,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 14:00:00,15.5789,0.0,42,119.0,15.5789,0.9176774190238244,0.1534994540242749,51.74284700968143,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 14:10:00,15.4783,0.0,41,119.16666666666667,15.4783,0.9117515610778977,0.15245241500848117,51.89529942468991,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 14:20:00,15.3829,0.0,42,119.33333333333333,15.3829,0.9061320099045237,0.15149029758185983,52.04678972227177,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 14:30:00,15.2764,0.0,41,119.5,15.2764,0.8998586115820468,0.1504992184572185,52.19728894072899,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 14:40:00,15.1729,0.0,41,119.66666666666667,15.1729,0.8937619287052734,0.14946837835728094,52.34675731908627,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 14:50:00,15.06655,0.0,42,119.83333333333333,15.06655,0.8874973661550815,0.1484382745716878,52.49519559365796,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 15:00:00,14.9624,0.0,41,120.0,14.9624,0.881362394931739,0.14740498009057257,52.64260057374853,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 15:10:00,14.8718,0.0,42,120.16666666666667,14.8718,0.8760255884714909,0.14644899861694,52.78904957236547,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 15:20:00,14.7669,0.0,41,120.33333333333333,14.7669,0.8698464383867225,0.1454893355715095,52.93453890793698,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 15:30:00,14.6403,0.0,42,120.5,14.6403,0.8623890465780316,0.14435295708040027,53.07889186501738,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 15:40:00,14.5175,0.0,41,120.66666666666667,14.5175,0.8551554943338984,0.14312871174266492,53.222020576760045,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 15:50:00,14.3904,0.0,41,120.83333333333333,14.3904,0.8476686499509233,0.14190201202372707,53.36392258878377,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 16:00:00,14.2719,0.0,41,121.0,14.2719,0.8406883898456323,0.1406964199830503,53.504619008766824,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 16:10:00,14.1629,0.0,41,121.16666666666667,14.1629,0.8342677286517354,0.1395796765414513,53.644198685308275,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 16:20:00,14.052050000000001,0.0,40,121.33333333333333,14.052050000000001,0.8277380929329882,0.13850048513205243,53.78269917044033,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 16:30:00,13.9426,0.0,41,121.5,13.9426,0.8212909244222361,0.13741908477960593,53.92011825521994,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 16:40:00,13.80705,0.0,42,121.66666666666667,13.80705,0.8133063315338627,0.13621643799634545,54.056334693216286,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 16:50:00,13.6528,0.0,41,121.83333333333333,13.6528,0.8042202123672703,0.13479387865842007,54.19112857187471,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 17:00:00,13.5114,0.0,41,122.0,13.5114,0.795891024359775,0.1333426030605909,54.3244711749353,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 17:10:00,13.38305,0.0,40,122.16666666666667,13.38305,0.7883305485410904,0.1320184644084092,54.45648963934371,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 17:20:00,13.2828,0.0,41,122.33333333333333,13.2828,0.7824253073971625,0.1308963213281803,54.58738596067189,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 17:30:00,13.1944,0.0,43,122.5,13.1944,0.7772180922637636,0.12997028330508087,54.717356243976965,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 17:40:00,13.11865,0.0,40,122.66666666666667,13.11865,0.7727560272597483,0.12916450996029633,54.84652075393726,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 17:50:00,13.06235,0.0,42,122.83333333333333,13.06235,0.7694396673953778,0.12851630788791987,54.975037061825184,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 18:00:00,13.0012,0.0,41,123.0,13.0012,0.7658376175604533,0.1279397737463229,55.1029768355715,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 18:10:00,12.9468,0.0,41,123.16666666666667,12.9468,0.7626331774783617,0.1273725662532382,55.23034940182474,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 18:20:00,12.90195,0.0,42,123.33333333333333,12.90195,0.7599912815650932,0.12688537158694735,55.35723477341168,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 18:30:00,12.8593,0.0,41,123.5,12.8593,0.7574789769786738,0.12645585487865085,55.48369062829033,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 18:40:00,12.8236,0.0,41,123.66666666666667,12.8236,0.7553760631748015,0.1260712533461265,55.60976188163646,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 18:50:00,12.7759,0.0,41,123.83333333333333,12.7759,0.7525662875881144,0.12566186256356918,55.73542374420003,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 19:00:00,12.7061,0.0,41,124.0,12.7061,0.7484547082180779,0.1250850829838529,55.86050882718388,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 19:10:00,12.626149999999999,0.0,40,124.16666666666667,12.626149999999999,0.7437452415900775,0.12434999581734983,55.984858823001225,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 19:20:00,12.5109,0.0,41,124.33333333333333,12.5109,0.7369564232176319,0.12339180540063543,56.10825062840186,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 19:30:00,12.3746,0.0,41,124.5,12.3746,0.7289276514678326,0.12215700622379218,56.23040763462566,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 19:40:00,12.2236,0.0,41,124.66666666666667,12.2236,0.7200329740340857,0.12074671879182995,56.351154353417485,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 19:50:00,12.0554,0.0,41,124.83333333333333,12.0554,0.7101251280449719,0.1191798418399147,56.4703341952574,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 20:00:00,11.9028,0.0,41,125.0,11.9028,0.7011362023735164,0.1176051108682107,56.58793930612561,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 20:10:00,11.7659,0.0,41,125.16666666666667,11.7659,0.6930720875345766,0.11618402415901105,56.704123330284624,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 20:20:00,11.650400000000001,0.0,40,125.33333333333333,11.650400000000001,0.6862685428749888,0.11494505253412392,56.81906838281875,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 20:30:00,11.557,0.0,41,125.5,11.557,0.6807668019987507,0.11391961207281487,56.93298799489156,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 20:40:00,11.4641,0.0,41,125.66666666666667,11.4641,0.6752945136967965,0.11300510964129881,57.04599310453286,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 20:50:00,11.3705,0.0,41,125.83333333333333,11.3705,0.6697809917908449,0.11208962545729709,57.158082729990156,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 21:00:00,11.28595,0.0,42,126.0,11.28595,0.6648005614794323,0.11121512943919293,57.26929785942935,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 21:10:00,11.1927,0.0,41,126.16666666666667,11.1927,0.6593076563754795,0.11034235148791245,57.379640210917266,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 21:20:00,11.1043,0.0,41,126.33333333333333,11.1043,0.6541004412420808,0.10945067480145712,57.489090885718724,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 21:30:00,11.0184,0.0,41,126.5,11.0184,0.6490404889801017,0.10859507751851828,57.59768596323724,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 21:40:00,10.9392,0.0,40,126.66666666666667,10.9392,0.6443752012135271,0.10778464084947213,57.70547060408671,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 21:50:00,10.866399999999999,0.0,42,126.83333333333333,10.866399999999999,0.640086906397787,0.10703850896760342,57.81250911305432,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 22:00:00,10.7796,0.0,41,127.0,10.7796,0.6349739395020969,0.10625507049166,57.91876418354598,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 22:10:00,10.68675,0.0,42,127.16666666666667,10.68675,0.6295045964575711,0.10537321132997532,58.02413739487596,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 22:20:00,10.5925,0.0,41,127.33333333333333,10.5925,0.6239527862050502,0.10445478188854583,58.128592176764506,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 22:30:00,10.5136,0.0,41,127.5,10.5136,0.6193051699830463,0.10360482968234433,58.23219700644685,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 22:40:00,10.477,0.0,41,127.66666666666667,10.477,0.6171492415454626,0.10303786762737865,58.33523487407423,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 22:50:00,10.4755,0.0,43,127.83333333333333,10.4755,0.6170608838226107,0.10285084378066693,58.4380857178549,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 23:00:00,10.4973,0.0,41,128.0,10.4973,0.6183450160613901,0.10295049165700298,58.5410362095119,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 23:10:00,10.5202,0.0,41,128.16666666666666,10.5202,0.6196939439635942,0.1031699133354095,58.64420612284731,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 23:20:00,10.5134,0.0,41,128.33333333333334,10.5134,0.6192933889533329,0.10324894440975567,58.747455067257064,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 23:30:00,10.4768,0.0,40,128.5,10.4768,0.6171374605157491,0.10303590412241766,58.85049097137948,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 23:40:00,10.4163,0.0,41,128.66666666666666,10.4163,0.6135736990273934,0.10255926329525605,58.953050234674734,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-17 23:50:00,10.3041,0.0,43,128.83333333333334,10.3041,0.6069645413580796,0.10171152003213434,59.05476175470687,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 00:00:00,10.1468,0.0,41,129.0,10.1468,0.5976987614883554,0.10038860857053054,59.1551503632774,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 00:10:00,9.9826,0.0,41,129.16666666666666,9.9826,0.588026536093513,0.09881044146515008,59.25396080474255,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 00:20:00,9.8188,0.0,42,129.33333333333334,9.8188,0.5783778727580974,0.09720036740431191,59.35116117214686,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 00:30:00,9.6655,0.0,41,129.5,9.6655,0.5693477134826447,0.09564379885338974,59.44680497100025,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 00:40:00,9.54675,0.0,40,129.66666666666666,9.54675,0.5623527270902113,0.09430837004773263,59.54111334104798,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 00:50:00,9.473700000000001,0.0,42,129.83333333333334,9.473700000000001,0.5580497059873293,0.093366869423139,59.63448021047112,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 01:00:00,9.4222,0.0,41,130.0,9.4222,0.5550160908360845,0.09275548306861253,59.72723569353973,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 01:10:00,9.3962,0.0,41,130.16666666666666,9.3962,0.5534845569733202,0.0923750539841118,59.819610747523846,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 01:20:00,9.3992,0.0,41,130.33333333333334,9.3992,0.5536612724190237,0.09226215244937248,59.91187289997322,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 01:30:00,9.4324,0.0,41,130.5,9.4324,0.5556169233514767,0.09243984964753645,60.00431274962075,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 01:40:00,9.48045,0.0,42,130.66666666666666,9.48045,0.5584473157401623,0.09283868659096463,60.09715143621172,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 01:50:00,9.53,0.0,41,130.83333333333334,9.53,0.5613660658516997,0.09331778179933242,60.19046921801105,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 02:00:00,9.5692,0.0,41,131.0,9.5692,0.5636751476755598,0.09375343446059962,60.284222652471655,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 02:10:00,9.59195,0.0,42,131.16666666666666,9.59195,0.5650152398054787,0.0940575322900812,60.378280184761735,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 02:20:00,9.609,0.0,41,131.33333333333334,9.609,0.5660195725885606,0.09425290103284732,60.47253308579458,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 02:30:00,9.620750000000001,0.0,42,131.5,9.620750000000001,0.5667117080842331,0.0943942733893941,60.56692735918398,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 02:40:00,9.6093,0.0,41,131.66666666666666,9.6093,0.5660372441331311,0.09439574601810831,60.66132310520209,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 02:50:00,9.5718,0.0,41,131.83333333333334,9.5718,0.5638283010618363,0.09415546209959133,60.75547856730168,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 03:00:00,9.5123,0.0,42,132.0,9.5123,0.5603234447220486,0.09367931214865176,60.84915787945033,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 03:10:00,9.4249,0.0,41,132.16666666666666,9.4249,0.5551751347372177,0.09295821495493359,60.942116094405264,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 03:20:00,9.332149999999999,0.0,40,132.33333333333334,9.332149999999999,0.5497116822075486,0.09207390141207433,61.034189995817336,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 03:30:00,9.234,0.0,41,132.5,9.234,0.5439301418756134,0.09113681867359165,61.125326814490926,2,2026-05-12 15:00:00,2.0
LAB012,2026-05-18 03:40:00,9.1118,0.0,41,132.66666666666666,9.1118,0.536731932720621,0.0900551728830144,61.21538198737394,2,2026-05-12 15:00:00,2.0
