policy,species,capture_interval,start_h,end_h,duration_h,capture_stage_1_c,capture_stage_2_c,maximum_capture_interval_h,maximum_capture_interval_policy,within_approved_duration,captured_mass_mean_ug,captured_mass_min_ug,captured_mass_max_ug,cumulative_mass_start_mean_ug,cumulative_mass_end_mean_ug,mass_conservation_max_abs_error_ug,maximum_trap_loading,maximum_trap_loading_policy,trap_loading_constraint_satisfied,vessel_change_required,strategy,dose_design,sampling_mode,qualification_candidate_id,canonical_policy_hash,final_verdict,qualification_coverage_gate,qualification_thermal_gate,qualification_information_gate,qualification_nutrition_gate,qualification_sampling_gate,watermark,candidate_only_not_for_physical_execution
I_feasible_information_only_N76__B,ethyl_acetate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,5534.235969188183,2.665276421594175,73079.01297737952,17789.098600332818,23323.334569520997,9.094947017729282e-13,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.17790079792980013,0.03620052504517797,1.3357341128853684,0.0,0.17790079792980013,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.2076557788130387,0.023480992726710948,2.7569778108498606,0.17790079792980013,0.3855565767428388,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3.9184735166180933,0.40470331119354086,53.857243026673515,0.3855565767428388,4.304030093360932,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.1656558323595316,1.0410720683528236,28.405242628759133,4.304030093360932,7.469685925720464,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,7.239599189700017,3.9622703989351686,50.78997326410848,7.469685925720464,14.70928511542048,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.6775989728901144,1.8634123594900895,22.255816694360988,14.70928511542048,18.386884088310595,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,6.733668637712903,3.3130106112353293,37.42983855336166,18.386884088310595,25.120552726023497,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.875651799683831,1.42517319340954,14.973910538219371,25.120552726023497,27.99620452570733,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,9.183032472066722,5.1728642770066156,44.10795271896902,27.99620452570733,37.179236997774055,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.39509120063890246,0.01865103818911437,5.130468641794921,0.0,0.39509120063890246,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.7993411370953563,0.016485092115112107,11.709205240473693,0.39509120063890246,1.194432337734259,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,23.55233851130491,0.6073882384371779,191.06748970290786,1.194432337734259,24.746770849039173,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,21.9658496091647,3.1187743107615917,97.77226977768845,24.746770849039173,46.71262045820387,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,53.12340394233307,27.59504618950754,181.3483355884573,46.71262045820387,99.83602440053693,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,27.864058818623896,13.992513920998192,81.31753574088708,99.83602440053693,127.70008321916085,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,52.05835201126492,25.52682320830101,139.95754605363481,127.70008321916085,179.75843523042576,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,22.596068104572318,11.635561633290635,57.86649600718647,179.75843523042576,202.35450333499807,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,76.29002250980608,42.9830836718162,178.52917961479557,202.35450333499807,278.6445258448042,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
