timestamp,flow_filt_sccm,reactor_volume_ml,reactor_volume_l,co2_volume_correction_factor,flow_filt_sccm_per_l,flow_filt_sccm_v0_corrected,process,t_h
2026-06-22 11:00:00,1.70575,1475.0,1.475,1.3559322033898304,1.1564406779661016,2.3128813559322032,F1,163.5
2026-06-22 11:10:00,1.61865,1475.0,1.475,1.3559322033898304,1.0973898305084746,2.194779661016949,F1,163.66666666666666
2026-06-22 11:20:00,1.4980000000000002,1475.0,1.475,1.3559322033898304,1.015593220338983,2.031186440677966,F1,163.83333333333334
2026-06-22 11:30:00,1.38695,1475.0,1.475,1.3559322033898304,0.9403050847457626,1.8806101694915252,F1,164.0
2026-06-22 11:40:00,1.3035,1475.0,1.475,1.3559322033898304,0.883728813559322,1.767457627118644,F1,164.16666666666666
2026-06-22 11:50:00,1.25385,1475.0,1.475,1.3559322033898304,0.8500677966101695,1.700135593220339,F1,164.33333333333334
2026-06-22 12:00:00,1.239,1475.0,1.475,1.3559322033898304,0.84,1.6800000000000002,F1,164.5
2026-06-22 12:10:00,1.23745,1475.0,1.475,1.3559322033898304,0.8389491525423729,1.6778983050847458,F1,164.66666666666666
2026-06-22 12:20:00,1.2706,1475.0,1.475,1.3559322033898304,0.8614237288135593,1.7228474576271187,F1,164.83333333333334
2026-06-22 12:30:00,1.2911,1475.0,1.475,1.3559322033898304,0.875322033898305,1.75064406779661,F1,165.0
2026-06-22 12:40:00,1.29335,1475.0,1.475,1.3559322033898304,0.8768474576271186,1.7536949152542372,F1,165.16666666666666
2026-06-22 12:50:00,1.2598500000000001,1475.0,1.475,1.3559322033898304,0.8541355932203389,1.7082711864406779,F1,165.33333333333334
2026-06-22 13:00:00,1.2123,1475.0,1.475,1.3559322033898304,0.8218983050847457,1.6437966101694914,F1,165.5
2026-06-22 13:10:00,1.161,1475.0,1.475,1.3559322033898304,0.7871186440677966,1.5742372881355933,F1,165.66666666666666
2026-06-22 13:20:00,1.13195,1475.0,1.475,1.3559322033898304,0.7674237288135592,1.5348474576271185,F1,165.83333333333334
2026-06-22 13:30:00,1.11995,1475.0,1.475,1.3559322033898304,0.7592881355932203,1.5185762711864406,F1,166.0
2026-06-22 13:40:00,1.1275,1475.0,1.475,1.3559322033898304,0.7644067796610168,1.5288135593220336,F1,166.16666666666666
2026-06-22 13:50:00,1.1574,1475.0,1.475,1.3559322033898304,0.7846779661016949,1.5693559322033899,F1,166.33333333333334
2026-06-22 14:00:00,1.1857,1475.0,1.475,1.3559322033898304,0.803864406779661,1.607728813559322,F1,166.5
2026-06-22 14:10:00,1.2163,1475.0,1.475,1.3559322033898304,0.8246101694915253,1.6492203389830506,F1,166.66666666666666
2026-06-22 14:20:00,1.23155,1475.0,1.475,1.3559322033898304,0.8349491525423729,1.6698983050847458,F1,166.83333333333334
2026-06-22 14:30:00,1.2341,1475.0,1.475,1.3559322033898304,0.8366779661016948,1.6733559322033895,F1,167.0
2026-06-22 14:40:00,1.2285499999999998,1475.0,1.475,1.3559322033898304,0.832915254237288,1.665830508474576,F1,167.16666666666666
2026-06-22 14:50:00,1.2119499999999999,1475.0,1.475,1.3559322033898304,0.8216610169491525,1.643322033898305,F1,167.33333333333334
2026-06-22 15:00:00,1.2016499999999999,1475.0,1.475,1.3559322033898304,0.8146779661016949,1.6293559322033897,F1,167.5
2026-06-22 15:10:00,1.1773,1475.0,1.475,1.3559322033898304,0.7981694915254237,1.5963389830508474,F1,167.66666666666666
2026-06-22 15:20:00,1.1577,1475.0,1.475,1.3559322033898304,0.7848813559322033,1.5697627118644066,F1,167.83333333333334
2026-06-22 15:30:00,1.12975,1475.0,1.475,1.3559322033898304,0.7659322033898304,1.5318644067796607,F1,168.0
2026-06-22 15:40:00,1.1015,1475.0,1.475,1.3559322033898304,0.746779661016949,1.493559322033898,F1,168.16666666666666
2026-06-22 15:50:00,1.0711,1475.0,1.475,1.3559322033898304,0.7261694915254236,1.4523389830508473,F1,168.33333333333334
2026-06-22 16:00:00,1.0603,1425.0,1.425,1.4035087719298245,0.7440701754385965,1.4881403508771929,F1,168.5
2026-06-22 16:10:00,1.1203,1425.0,1.425,1.4035087719298245,0.7861754385964913,1.5723508771929824,F1,168.66666666666666
2026-06-22 16:20:00,1.1903000000000001,1425.0,1.425,1.4035087719298245,0.8352982456140351,1.6705964912280702,F1,168.83333333333334
2026-06-22 16:30:00,1.2332,1425.0,1.425,1.4035087719298245,0.8654035087719298,1.7308070175438597,F1,169.0
2026-06-22 16:40:00,1.2448,1425.0,1.425,1.4035087719298245,0.8735438596491227,1.7470877192982455,F1,169.16666666666666
2026-06-22 16:50:00,1.2204,1425.0,1.425,1.4035087719298245,0.8564210526315789,1.7128421052631577,F1,169.33333333333334
2026-06-22 17:00:00,1.18615,1425.0,1.425,1.4035087719298245,0.8323859649122807,1.6647719298245613,F1,169.5
2026-06-22 17:10:00,1.13215,1425.0,1.425,1.4035087719298245,0.7944912280701755,1.588982456140351,F1,169.66666666666666
2026-06-22 17:20:00,1.0907,1425.0,1.425,1.4035087719298245,0.7654035087719298,1.5308070175438595,F1,169.83333333333334
2026-06-22 17:30:00,1.0549,1425.0,1.425,1.4035087719298245,0.740280701754386,1.480561403508772,F1,170.0
2026-06-22 17:40:00,1.0379,1425.0,1.425,1.4035087719298245,0.7283508771929825,1.456701754385965,F1,170.16666666666666
2026-06-22 17:50:00,1.03125,1425.0,1.425,1.4035087719298245,0.7236842105263157,1.4473684210526314,F1,170.33333333333334
2026-06-22 18:00:00,1.0321500000000001,1425.0,1.425,1.4035087719298245,0.7243157894736842,1.4486315789473685,F1,170.5
2026-06-22 18:10:00,1.0427499999999998,1425.0,1.425,1.4035087719298245,0.7317543859649123,1.4635087719298245,F1,170.66666666666666
2026-06-22 18:20:00,1.0522,1425.0,1.425,1.4035087719298245,0.7383859649122807,1.4767719298245614,F1,170.83333333333334
2026-06-22 18:30:00,1.0808,1425.0,1.425,1.4035087719298245,0.7584561403508772,1.5169122807017543,F1,171.0
2026-06-22 18:40:00,1.09415,1425.0,1.425,1.4035087719298245,0.7678245614035089,1.5356491228070175,F1,171.16666666666666
2026-06-22 18:50:00,1.1107,1425.0,1.425,1.4035087719298245,0.779438596491228,1.558877192982456,F1,171.33333333333334
2026-06-22 19:00:00,1.09735,1425.0,1.425,1.4035087719298245,0.7700701754385965,1.5401403508771927,F1,171.5
2026-06-22 19:10:00,1.0711,1425.0,1.425,1.4035087719298245,0.7516491228070175,1.503298245614035,F1,171.66666666666666
2026-06-22 19:20:00,1.0229,1425.0,1.425,1.4035087719298245,0.7178245614035087,1.4356491228070174,F1,171.83333333333334
2026-06-22 19:30:00,0.9775499999999999,1425.0,1.425,1.4035087719298245,0.6859999999999999,1.3719999999999999,F1,172.0
2026-06-22 19:40:00,0.933,1425.0,1.425,1.4035087719298245,0.6547368421052632,1.3094736842105261,F1,172.16666666666666
2026-06-22 19:50:00,0.91005,1425.0,1.425,1.4035087719298245,0.6386315789473684,1.2772631578947369,F1,172.33333333333334
2026-06-22 20:00:00,0.8932,1425.0,1.425,1.4035087719298245,0.6268070175438596,1.2536140350877192,F1,172.5
2026-06-22 20:10:00,0.8844,1425.0,1.425,1.4035087719298245,0.6206315789473684,1.2412631578947366,F1,172.66666666666666
2026-06-22 20:20:00,0.8764,1425.0,1.425,1.4035087719298245,0.615017543859649,1.230035087719298,F1,172.83333333333334
2026-06-22 20:30:00,0.86075,1425.0,1.425,1.4035087719298245,0.6040350877192983,1.2080701754385965,F1,173.0
2026-06-22 20:40:00,0.85075,1425.0,1.425,1.4035087719298245,0.5970175438596491,1.1940350877192982,F1,173.16666666666666
2026-06-22 20:50:00,0.8349,1425.0,1.425,1.4035087719298245,0.5858947368421052,1.1717894736842105,F1,173.33333333333334
2026-06-22 21:00:00,0.8316,1425.0,1.425,1.4035087719298245,0.5835789473684211,1.167157894736842,F1,173.5
2026-06-22 21:10:00,0.83005,1425.0,1.425,1.4035087719298245,0.5824912280701754,1.1649824561403508,F1,173.66666666666666
2026-06-22 21:20:00,0.8324,1425.0,1.425,1.4035087719298245,0.584140350877193,1.168280701754386,F1,173.83333333333334
2026-06-22 21:30:00,0.85025,1425.0,1.425,1.4035087719298245,0.5966666666666667,1.1933333333333334,F1,174.0
2026-06-22 21:40:00,0.861,1425.0,1.425,1.4035087719298245,0.6042105263157894,1.2084210526315788,F1,174.16666666666666
2026-06-22 21:50:00,0.864,1425.0,1.425,1.4035087719298245,0.6063157894736841,1.2126315789473683,F1,174.33333333333334
2026-06-22 22:00:00,0.848,1425.0,1.425,1.4035087719298245,0.5950877192982456,1.190175438596491,F1,174.5
2026-06-22 22:10:00,0.8206,1425.0,1.425,1.4035087719298245,0.575859649122807,1.151719298245614,F1,174.66666666666666
2026-06-22 22:20:00,0.7982,1425.0,1.425,1.4035087719298245,0.5601403508771929,1.1202807017543859,F1,174.83333333333334
2026-06-22 22:30:00,0.7749,1425.0,1.425,1.4035087719298245,0.5437894736842106,1.0875789473684212,F1,175.0
2026-06-22 22:40:00,0.76275,1425.0,1.425,1.4035087719298245,0.5352631578947369,1.0705263157894738,F1,175.16666666666666
2026-06-22 22:50:00,0.74965,1425.0,1.425,1.4035087719298245,0.5260701754385966,1.0521403508771932,F1,175.33333333333334
2026-06-22 23:00:00,0.7434000000000001,1425.0,1.425,1.4035087719298245,0.5216842105263158,1.0433684210526315,F1,175.5
2026-06-22 23:10:00,0.748,1425.0,1.425,1.4035087719298245,0.5249122807017543,1.0498245614035087,F1,175.66666666666666
2026-06-22 23:20:00,0.7544500000000001,1425.0,1.425,1.4035087719298245,0.529438596491228,1.058877192982456,F1,175.83333333333334
2026-06-22 23:30:00,0.77605,1425.0,1.425,1.4035087719298245,0.5445964912280702,1.0891929824561404,F1,176.0
2026-06-22 23:40:00,0.8052999999999999,1425.0,1.425,1.4035087719298245,0.5651228070175438,1.1302456140350876,F1,176.16666666666666
2026-06-22 23:50:00,0.8479,1425.0,1.425,1.4035087719298245,0.5950175438596491,1.1900350877192982,F1,176.33333333333334
2026-06-23 00:00:00,0.8842,1425.0,1.425,1.4035087719298245,0.6204912280701754,1.2409824561403506,F1,176.5
2026-06-23 00:10:00,0.89455,1425.0,1.425,1.4035087719298245,0.6277543859649122,1.2555087719298244,F1,176.66666666666666
2026-06-23 00:20:00,0.8963,1425.0,1.425,1.4035087719298245,0.6289824561403509,1.2579649122807017,F1,176.83333333333334
2026-06-23 00:30:00,0.8911,1425.0,1.425,1.4035087719298245,0.6253333333333333,1.2506666666666666,F1,177.0
2026-06-23 00:40:00,0.8859,1425.0,1.425,1.4035087719298245,0.6216842105263158,1.2433684210526317,F1,177.16666666666666
2026-06-23 00:50:00,0.89595,1425.0,1.425,1.4035087719298245,0.6287368421052631,1.2574736842105263,F1,177.33333333333334
2026-06-23 01:00:00,0.9007,1425.0,1.425,1.4035087719298245,0.6320701754385964,1.264140350877193,F1,177.5
2026-06-23 01:10:00,0.9017999999999999,1425.0,1.425,1.4035087719298245,0.6328421052631579,1.2656842105263157,F1,177.66666666666666
2026-06-23 01:20:00,0.8883,1425.0,1.425,1.4035087719298245,0.6233684210526316,1.2467368421052631,F1,177.83333333333334
2026-06-23 01:30:00,0.8707,1425.0,1.425,1.4035087719298245,0.611017543859649,1.222035087719298,F1,178.0
2026-06-23 01:40:00,0.841,1425.0,1.425,1.4035087719298245,0.5901754385964912,1.1803508771929823,F1,178.16666666666666
2026-06-23 01:50:00,0.80625,1425.0,1.425,1.4035087719298245,0.5657894736842106,1.131578947368421,F1,178.33333333333334
2026-06-23 02:00:00,0.7797499999999999,1425.0,1.425,1.4035087719298245,0.5471929824561403,1.0943859649122807,F1,178.5
2026-06-23 02:10:00,0.7478,1425.0,1.425,1.4035087719298245,0.5247719298245614,1.0495438596491227,F1,178.66666666666666
2026-06-23 02:20:00,0.7252000000000001,1425.0,1.425,1.4035087719298245,0.5089122807017543,1.0178245614035086,F1,178.83333333333334
2026-06-23 02:30:00,0.7061999999999999,1425.0,1.425,1.4035087719298245,0.495578947368421,0.991157894736842,F1,179.0
2026-06-23 02:40:00,0.6938,1425.0,1.425,1.4035087719298245,0.48687719298245613,0.9737543859649123,F1,179.16666666666666
2026-06-23 02:50:00,0.6947,1425.0,1.425,1.4035087719298245,0.48750877192982456,0.975017543859649,F1,179.33333333333334
2026-06-23 03:00:00,0.7020500000000001,1425.0,1.425,1.4035087719298245,0.49266666666666664,0.9853333333333333,F1,179.5
2026-06-23 03:10:00,0.71755,1425.0,1.425,1.4035087719298245,0.5035438596491228,1.0070877192982457,F1,179.66666666666666
2026-06-23 03:20:00,0.7302500000000001,1425.0,1.425,1.4035087719298245,0.5124561403508772,1.0249122807017543,F1,179.83333333333334
2026-06-23 03:30:00,0.7368,1425.0,1.425,1.4035087719298245,0.5170526315789473,1.0341052631578946,F1,180.0
2026-06-23 03:40:00,0.73575,1425.0,1.425,1.4035087719298245,0.5163157894736843,1.0326315789473683,F1,180.16666666666666
2026-06-23 03:50:00,0.71995,1425.0,1.425,1.4035087719298245,0.5052280701754386,1.0104561403508772,F1,180.33333333333334
2026-06-23 04:00:00,0.7115,1425.0,1.425,1.4035087719298245,0.4992982456140351,0.9985964912280701,F1,180.5
2026-06-23 04:10:00,0.6985,1425.0,1.425,1.4035087719298245,0.4901754385964912,0.9803508771929824,F1,180.66666666666666
2026-06-23 04:20:00,0.6867,1425.0,1.425,1.4035087719298245,0.48189473684210526,0.9637894736842105,F1,180.83333333333334
2026-06-23 04:30:00,0.66665,1425.0,1.425,1.4035087719298245,0.46782456140350875,0.9356491228070174,F1,181.0
2026-06-23 04:40:00,0.6457,1425.0,1.425,1.4035087719298245,0.45312280701754387,0.9062456140350877,F1,181.16666666666666
