experiment_id,timestamp,time_h,process_phase,calibration_include,lot,reactor,condition,replicate,protocol,yeast,initial_volume_l,sample_id,state,observed_value,unit,observation_operator,source_column,censoring_type,lower_bound,upper_bound
26211,2026-04-18 16:00:00,24.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-03,pH,30.3,dimensionless,identity,pH,observed,,
26211,2026-04-18 16:00:00,24.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-03,primary_amino_nitrogen,85.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-18 16:00:00,24.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-03,pyruvic_acid,17.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,acetaldehyde,97.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,acetic_acid,0.19,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,ammonium_nitrogen,68.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,brix,13.8,degree_Brix,identity,Brix,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,cell_budding,27.8,percent,identity,Oculyze Budding,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,cell_concentration,34.95,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,cell_viability,34.87,percent,identity,Oculyze Viability,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,density,1054.5,kg/m^3,identity,Densidad,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,dissolved_oxygen,0.92,mg/L,identity,DO,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,ethanol,0.0,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,fructose,62.87,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,glucose,62.07,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,glycerol,2.61,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,pH,2.89,dimensionless,identity,pH,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,primary_amino_nitrogen,43.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-19 08:00:00,40.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-04,pyruvic_acid,41.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,acetaldehyde,116.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,acetic_acid,0.15,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,ammonium_nitrogen,51.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,brix,13.0,degree_Brix,identity,Brix,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,cell_budding,24.06,percent,identity,Oculyze Budding,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,cell_concentration,39.9,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,cell_viability,39.86,percent,identity,Oculyze Viability,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,density,1050.4,kg/m^3,identity,Densidad,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,dissolved_oxygen,0.65,mg/L,identity,DO,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,ethanol,3.1900000000000004,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,fructose,50.17,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,glucose,49.65,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,glycerol,2.21,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,pH,2.87,dimensionless,identity,pH,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,primary_amino_nitrogen,44.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-19 16:00:00,48.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-05,pyruvic_acid,58.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,acetaldehyde,106.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,acetic_acid,0.4,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,brix,10.4,degree_Brix,identity,Brix,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,cell_budding,20.7,percent,identity,Oculyze Budding,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,cell_concentration,41.94,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,cell_viability,41.78,percent,identity,Oculyze Viability,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,density,1039.7,kg/m^3,identity,Densidad,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,dissolved_oxygen,0.66,mg/L,identity,DO,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,ethanol,4.3100000000000005,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,fructose,55.73,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,glucose,38.45,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,glycerol,3.65,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,pH,2.82,dimensionless,identity,pH,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,primary_amino_nitrogen,28.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-20 08:00:00,64.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-06,pyruvic_acid,36.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,acetaldehyde,117.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,acetic_acid,0.32,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,ammonium_nitrogen,40.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,brix,9.8,degree_Brix,identity,Brix,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,cell_budding,24.6,percent,identity,Oculyze Budding,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,cell_concentration,43.7,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,cell_viability,43.7,percent,identity,Oculyze Viability,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,density,1037.6,kg/m^3,identity,Densidad,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,dissolved_oxygen,0.36,mg/L,identity,DO,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,ethanol,5.04,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,fructose,54.34,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,glucose,36.48,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,glycerol,3.04,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,pH,2.87,dimensionless,identity,pH,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,primary_amino_nitrogen,44.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-20 16:00:00,72.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-07,pyruvic_acid,33.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,acetaldehyde,97.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,acetic_acid,0.28,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,ammonium_nitrogen,6.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,brix,6.6,degree_Brix,identity,Brix,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,cell_budding,23.63,percent,identity,Oculyze Budding,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,cell_concentration,46.16,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,cell_viability,45.85,percent,identity,Oculyze Viability,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,density,1024.3,kg/m^3,identity,Densidad,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,dissolved_oxygen,0.63,mg/L,identity,DO,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,ethanol,6.66,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,fructose,41.03999999999999,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,glucose,25.95,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,glycerol,4.71,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,pH,2.84,dimensionless,identity,pH,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,primary_amino_nitrogen,42.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-21 08:00:00,88.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-08,pyruvic_acid,28.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,acetaldehyde,101.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,acetic_acid,0.34,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,brix,6.1,degree_Brix,identity,Brix,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,cell_budding,24.44,percent,identity,Oculyze Budding,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,cell_concentration,44.32,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,cell_viability,44.24,percent,identity,Oculyze Viability,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,density,1022.0,kg/m^3,identity,Densidad,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,dissolved_oxygen,0.36,mg/L,identity,DO,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,ethanol,6.86,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,fructose,34.099999999999994,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,glucose,20.73,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,glycerol,4.5,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,pH,2.83,dimensionless,identity,pH,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,primary_amino_nitrogen,39.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-21 16:00:00,96.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-09,pyruvic_acid,30.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,acetaldehyde,93.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,acetic_acid,0.45,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,brix,3.2,degree_Brix,identity,Brix,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,cell_budding,22.1,percent,identity,Oculyze Budding,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,cell_concentration,41.01,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,cell_viability,40.71,percent,identity,Oculyze Viability,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,density,1010.4,kg/m^3,identity,Densidad,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,dissolved_oxygen,0.52,mg/L,identity,DO,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,ethanol,8.34,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,fructose,26.19,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,glucose,7.37,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,glycerol,5.29,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,pH,2.87,dimensionless,identity,pH,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,primary_amino_nitrogen,26.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-22 08:00:00,112.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-10,pyruvic_acid,19.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,acetaldehyde,85.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,acetic_acid,0.39,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,brix,2.6,degree_Brix,identity,Brix,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,cell_budding,18.98,percent,identity,Oculyze Budding,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,cell_concentration,42.09,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,cell_viability,41.78,percent,identity,Oculyze Viability,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,density,1008.0,kg/m^3,identity,Densidad,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,dissolved_oxygen,0.82,mg/L,identity,DO,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,ethanol,8.549999999999999,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,fructose,22.27,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,glucose,5.41,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,glycerol,4.93,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,pH,2.89,dimensionless,identity,pH,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,primary_amino_nitrogen,28.0,mg/L_N,identity,Y15 PAN,observed,,
26211,2026-04-22 16:00:00,120.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-11,pyruvic_acid,23.0,mg/L,identity,Y15 Piruvic,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,acetaldehyde,79.0,mg/L,identity,Y15 Acetaldehido,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,acetic_acid,0.38,g/L,identity,Y15 Acetico,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,brix,0.5,degree_Brix,identity,Brix,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,cell_budding,14.61,percent,identity,Oculyze Budding,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,cell_concentration,33.64,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,cell_viability,33.18,percent,identity,Oculyze Viability,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,density,999.8,kg/m^3,identity,Densidad,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,dissolved_oxygen,0.44,mg/L,identity,DO,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,ethanol,10.03,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,fructose,8.96,g/L,identity,Y15 Fructosa,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,glucose,1.04,g/L,identity,Y15 Glucosa,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,glycerol,5.71,g/L,identity,Y15 Glicerol,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,pH,2.91,dimensionless,identity,pH,observed,,
26211,2026-04-23 16:00:00,144.0,active_process,True,Lote 3,TK-32,A,R6,A,Zymaflore X5,230,26211-P-12,primary_amino_nitrogen,48.0,mg/L_N,identity,Y15 PAN,observed,,
